Time(s),Bus Voltage(V),Shunt Voltage(mV),Current(mA),Power(mW)
773,5.5,1.03,105.0,580.0
774,5.496,1.02,102.0,560.0
775,5.496,1.01,105.0,580.0
776,5.496,0.99,102.0,560.0
777,5.496,1.02,101.0,560.0
778,5.5,1.07,104.0,560.0
779,5.496,1.03,101.0,560.0
780,5.5,1.03,101.0,560.0
781,5.496,1.03,104.0,560.0
782,5.496,0.98,100.0,560.0
783,5.496,1.03,103.0,560.0
784,5.496,1.07,102.0,560.0
785,5.496,1.03,102.0,560.0
786,5.496,1.05,101.0,560.0
787,5.496,1.04,102.0,560.0
788,5.496,1.01,102.0,560.0
789,5.496,1.03,105.0,580.0
790,5.496,1.05,102.0,560.0
791,5.496,1.04,104.0,560.0
792,5.5,1.02,105.0,580.0
793,5.496,1.04,104.0,560.0
794,5.496,1.06,102.0,560.0
795,5.496,1.02,104.0,560.0
796,5.5,1.03,103.0,560.0
797,5.496,1.03,105.0,580.0
798,5.492,1.02,100.0,560.0
799,5.496,1.03,103.0,560.0
800,5.496,1.01,105.0,580.0
801,5.496,1.03,100.0,560.0
802,5.492,1.06,100.0,560.0
803,5.496,1.01,100.0,560.0
804,5.496,1.03,99.0,560.0
805,5.496,1.09,103.0,560.0
806,5.496,1.01,100.0,560.0
807,5.496,1.05,105.0,580.0
808,5.492,1.02,103.0,560.0
809,5.496,1.01,100.0,560.0
810,5.496,1.01,103.0,560.0
811,5.496,0.99,100.0,560.0
812,5.496,1.0,100.0,560.0
813,5.496,1.06,104.0,560.0
814,5.492,1.03,101.0,560.0
815,5.492,1.02,102.0,560.0
816,5.492,1.01,105.0,580.0
817,5.492,1.06,103.0,560.0
818,5.496,1.03,106.0,580.0
819,5.496,1.02,100.0,560.0
820,5.496,1.02,106.0,580.0
821,5.492,1.03,101.0,560.0
822,5.492,1.02,101.0,560.0
823,5.492,1.04,99.0,560.0
824,5.492,1.04,104.0,560.0
825,5.492,1.01,102.0,560.0
826,5.492,1.05,107.0,580.0
827,5.492,1.01,102.0,560.0
828,5.492,1.02,103.0,560.0
829,5.496,1.04,105.0,580.0
830,5.492,1.03,102.0,560.0
831,5.492,1.01,101.0,560.0
832,5.492,1.05,104.0,560.0
833,5.492,1.04,103.0,560.0
834,5.492,1.06,102.0,560.0
835,5.492,1.02,102.0,560.0
836,5.492,1.02,101.0,560.0
837,5.492,1.03,102.0,560.0
838,5.492,1.03,101.0,560.0
839,5.488,1.02,104.0,560.0
840,5.492,1.02,105.0,580.0
841,5.492,1.03,105.0,580.0
842,5.492,1.02,104.0,560.0
843,5.488,1.01,106.0,580.0
844,5.492,1.02,103.0,560.0
845,5.492,1.05,104.0,560.0
846,5.492,1.02,104.0,560.0
847,5.492,1.03,103.0,560.0
848,5.492,1.04,101.0,560.0
849,5.492,1.03,103.0,560.0
850,5.488,1.04,101.0,560.0
851,5.488,1.02,104.0,560.0
852,5.488,1.04,101.0,560.0
853,5.492,1.01,104.0,560.0
854,5.492,1.0,102.0,560.0
855,5.492,1.03,103.0,560.0
856,5.492,1.01,103.0,560.0
857,5.492,0.99,102.0,560.0
858,5.492,1.01,101.0,560.0
859,5.488,1.06,106.0,580.0
860,5.492,1.03,102.0,560.0
861,5.492,1.01,104.0,560.0
862,5.492,1.02,98.0,520.0
863,5.492,0.98,102.0,560.0
864,5.492,1.0,100.0,560.0
865,5.492,1.03,104.0,560.0
866,5.492,1.0,103.0,560.0
867,5.484,1.08,102.0,560.0
868,5.488,1.02,104.0,560.0
869,5.492,1.01,102.0,560.0
870,5.488,1.01,103.0,560.0
871,5.492,1.0,98.0,520.0
872,5.488,1.04,101.0,560.0
873,5.488,1.02,102.0,560.0
874,5.488,1.02,101.0,560.0
875,5.484,1.01,104.0,560.0
876,5.492,1.02,103.0,560.0
877,5.488,1.02,102.0,560.0
878,5.488,1.01,104.0,560.0
879,5.488,0.99,103.0,560.0
880,5.484,1.04,103.0,560.0
881,5.492,1.02,102.0,560.0
882,5.488,1.03,103.0,560.0
883,5.488,1.08,105.0,580.0
884,5.484,1.02,97.0,520.0
885,5.488,1.07,99.0,560.0
886,5.484,1.03,107.0,580.0
887,5.484,1.0,102.0,560.0
888,5.488,1.01,107.0,580.0
889,5.488,1.01,101.0,560.0
890,5.484,1.05,103.0,560.0
891,5.488,1.04,107.0,580.0
892,5.488,1.01,103.0,560.0
893,5.484,1.05,104.0,560.0
894,5.484,1.04,106.0,580.0
895,5.488,0.99,99.0,560.0
896,5.488,1.01,103.0,560.0
897,5.488,1.02,105.0,580.0
898,5.488,1.0,101.0,560.0
899,5.488,1.01,99.0,560.0
900,5.488,1.05,106.0,580.0
901,5.488,1.01,102.0,560.0
902,5.484,1.05,105.0,580.0
903,5.484,1.04,102.0,560.0
904,5.484,1.02,104.0,560.0
905,5.488,0.99,100.0,560.0
906,5.484,0.99,100.0,560.0
907,5.484,1.01,102.0,560.0
908,5.488,1.01,101.0,560.0
909,5.488,1.02,100.0,560.0
910,5.484,1.05,104.0,560.0
911,5.484,1.01,102.0,560.0
912,5.48,1.05,103.0,560.0
913,5.488,1.03,103.0,560.0
914,5.484,1.02,103.0,560.0
915,5.488,1.06,104.0,560.0
916,5.484,1.02,102.0,560.0
918,5.488,1.02,101.0,560.0
919,5.484,1.07,108.0,580.0
920,5.484,0.98,101.0,560.0
921,5.484,1.02,99.0,560.0
922,5.484,1.04,101.0,560.0
923,5.484,0.99,101.0,560.0
924,5.484,1.0,101.0,560.0
925,5.484,1.01,101.0,560.0
926,5.484,1.02,102.0,560.0
927,5.484,1.05,103.0,560.0
928,5.484,1.03,108.0,580.0
929,5.48,1.01,101.0,560.0
930,5.484,1.01,106.0,580.0
931,5.484,1.03,104.0,560.0
932,5.48,1.02,104.0,560.0
933,5.484,1.03,100.0,560.0
934,5.484,0.98,101.0,560.0
935,5.484,1.05,101.0,560.0
936,5.484,1.01,100.0,560.0
937,5.484,1.01,102.0,560.0
938,5.484,1.04,99.0,560.0
939,5.484,1.0,103.0,560.0
940,5.484,0.99,102.0,560.0
941,5.484,1.0,100.0,560.0
942,5.48,1.0,100.0,560.0
943,5.484,0.99,100.0,560.0
944,5.484,1.03,101.0,560.0
945,5.484,1.06,99.0,560.0
946,5.48,1.05,100.0,560.0
947,5.48,1.03,100.0,560.0
948,5.48,1.02,103.0,560.0
949,5.48,1.02,106.0,580.0
950,5.48,1.01,102.0,560.0
951,5.48,1.03,104.0,560.0
952,5.484,1.01,105.0,580.0
953,5.48,1.02,103.0,560.0
954,5.48,1.02,103.0,560.0
955,5.48,1.02,102.0,560.0
956,5.484,1.01,103.0,560.0
957,5.48,1.02,109.0,580.0
958,5.48,1.0,105.0,580.0
959,5.48,1.02,104.0,560.0
960,5.484,1.03,101.0,560.0
961,5.48,1.0,101.0,560.0
962,5.48,1.02,100.0,560.0
963,5.48,1.03,104.0,560.0
964,5.484,1.04,103.0,560.0
965,5.484,1.02,104.0,560.0
966,5.48,0.99,104.0,560.0
967,5.484,1.02,104.0,560.0
968,5.48,0.99,98.0,520.0
969,5.484,1.01,104.0,560.0
970,5.48,1.06,102.0,560.0
971,5.48,1.0,101.0,560.0
972,5.48,0.98,99.0,560.0
973,5.48,1.03,102.0,560.0
974,5.484,1.02,103.0,560.0
975,5.476,1.06,104.0,560.0
976,5.48,1.01,102.0,560.0
977,5.48,1.02,101.0,560.0
978,5.48,1.01,108.0,580.0
979,5.48,1.03,100.0,560.0
980,5.48,1.04,105.0,580.0
981,5.476,1.08,101.0,560.0
982,5.48,1.02,101.0,560.0
983,5.48,1.01,101.0,560.0
984,5.48,1.04,105.0,580.0
985,5.476,1.02,100.0,560.0
986,5.48,1.03,107.0,580.0
987,5.48,1.04,103.0,560.0
988,5.48,1.01,100.0,560.0
989,5.476,1.03,103.0,560.0
990,5.48,1.01,102.0,560.0
991,5.476,1.07,100.0,560.0
992,5.48,1.02,105.0,580.0
993,5.48,1.0,100.0,560.0
994,5.48,1.01,105.0,580.0
995,5.48,1.04,103.0,560.0
996,5.476,1.06,104.0,560.0
997,5.476,1.03,102.0,560.0
998,5.476,1.0,100.0,560.0
999,5.48,1.02,102.0,560.0
1000,5.476,1.01,105.0,580.0
1001,5.476,1.01,101.0,560.0
1002,5.476,1.01,109.0,580.0
1003,5.476,1.01,102.0,560.0
1004,5.48,1.04,100.0,560.0
1005,5.476,1.05,101.0,560.0
1006,5.476,1.03,100.0,560.0
1007,5.476,1.05,102.0,560.0
1008,5.476,1.01,101.0,560.0
1009,5.48,1.01,103.0,560.0
1010,5.476,1.01,103.0,560.0
1011,5.48,1.0,100.0,560.0
1012,5.476,1.01,102.0,560.0
1013,5.476,1.04,103.0,560.0
1014,5.472,1.06,100.0,560.0
1015,5.476,1.06,100.0,560.0
1016,5.476,1.05,106.0,580.0
1017,5.48,1.0,104.0,560.0
1018,5.476,1.02,100.0,560.0
1019,5.476,1.06,104.0,560.0
1020,5.476,1.03,106.0,580.0
1021,5.476,1.03,103.0,560.0
1022,5.476,1.02,105.0,580.0
1023,5.476,1.01,105.0,580.0
1024,5.476,1.02,103.0,560.0
1025,5.476,1.02,100.0,560.0
1026,5.476,1.03,102.0,560.0
1027,5.476,1.04,103.0,560.0
1028,5.476,1.0,102.0,560.0
1029,5.476,1.0,103.0,560.0
1030,5.48,1.04,102.0,560.0
1031,5.476,1.03,102.0,560.0
1032,5.476,1.06,102.0,560.0
1033,5.472,0.99,100.0,560.0
1034,5.476,1.05,100.0,560.0
1035,5.472,1.0,103.0,560.0
1036,5.476,1.0,103.0,560.0
1037,5.476,1.0,104.0,560.0
1038,5.476,1.03,104.0,560.0
1039,5.476,1.02,97.0,520.0
1040,5.476,1.02,100.0,560.0
1041,5.472,1.02,104.0,560.0
1042,5.476,1.02,103.0,560.0
1043,5.476,1.03,105.0,580.0
1044,5.476,1.02,102.0,560.0
1045,5.472,1.01,105.0,580.0
1046,5.472,1.01,103.0,560.0
1047,5.472,1.02,100.0,560.0
1048,5.472,1.03,105.0,580.0
1049,5.472,1.02,103.0,560.0
1050,5.472,1.05,99.0,560.0
1051,5.476,1.07,103.0,560.0
1052,5.472,1.02,103.0,560.0
1053,5.472,1.03,104.0,560.0
1054,5.472,1.02,102.0,560.0
1055,5.476,1.02,104.0,560.0
1056,5.472,1.0,105.0,580.0
1057,5.476,0.99,100.0,560.0
1058,5.472,1.01,103.0,560.0
1059,5.476,1.03,101.0,560.0
1060,5.472,1.01,98.0,520.0
1061,5.476,1.03,100.0,560.0
1062,5.472,1.0,106.0,580.0
1063,5.476,1.01,98.0,520.0
1064,5.472,1.03,103.0,560.0
1065,5.476,1.0,100.0,560.0
1066,5.476,1.02,101.0,560.0
1067,5.472,1.06,101.0,560.0
1068,5.476,0.99,101.0,560.0
1069,5.472,1.04,100.0,560.0
1070,5.472,1.0,103.0,560.0
1071,5.472,1.0,100.0,560.0
1072,5.472,0.99,104.0,560.0
1073,5.472,1.02,100.0,560.0
1074,5.472,1.0,100.0,560.0
1075,5.468,1.05,101.0,560.0
1076,5.472,1.02,102.0,560.0
1077,5.472,1.04,104.0,560.0
1078,5.472,1.04,104.0,560.0
1079,5.472,1.03,98.0,520.0
1080,5.472,0.98,103.0,560.0
1081,5.468,1.0,104.0,560.0
1082,5.472,1.02,103.0,560.0
1083,5.472,1.06,100.0,560.0
1084,5.472,1.03,103.0,560.0
1085,5.468,1.01,102.0,560.0
1086,5.472,1.05,101.0,560.0
1088,5.472,1.04,103.0,560.0
1089,5.472,1.02,100.0,560.0
1090,5.472,1.03,103.0,560.0
1091,5.472,1.05,102.0,560.0
1092,5.468,1.01,103.0,560.0
1093,5.472,1.02,102.0,560.0
1094,5.472,1.02,101.0,560.0
1095,5.468,1.05,102.0,560.0
1096,5.472,1.01,101.0,560.0
1097,5.472,1.01,105.0,580.0
1098,5.468,1.03,103.0,560.0
1099,5.468,1.03,100.0,560.0
1100,5.472,1.02,103.0,560.0
1101,5.472,1.0,102.0,560.0
1102,5.468,1.0,100.0,560.0
1103,5.468,1.07,105.0,580.0
1104,5.468,1.0,104.0,560.0
1105,5.472,1.05,101.0,560.0
1106,5.468,1.04,103.0,560.0
1107,5.472,1.01,101.0,560.0
1108,5.468,1.01,102.0,560.0
1109,5.468,1.02,102.0,560.0
1110,5.468,1.02,99.0,560.0
1111,5.468,1.06,103.0,560.0
1112,5.468,1.01,102.0,560.0
1113,5.468,1.06,103.0,560.0
1114,5.468,0.98,103.0,560.0
1115,5.468,1.03,104.0,560.0
1116,5.468,1.03,102.0,560.0
1117,5.468,1.01,104.0,560.0
1118,5.468,1.0,101.0,560.0
1119,5.468,1.03,105.0,580.0
1120,5.472,1.0,98.0,520.0
1121,5.468,1.02,102.0,560.0
1122,5.468,1.03,102.0,560.0
1123,5.472,1.03,99.0,560.0
1124,5.468,1.05,104.0,560.0
1125,5.468,1.03,104.0,560.0
1126,5.464,1.01,101.0,560.0
1127,5.468,1.04,101.0,560.0
1128,5.468,1.05,102.0,560.0
1129,5.468,1.0,103.0,560.0
1130,5.468,1.05,99.0,560.0
1131,5.472,1.01,104.0,560.0
1132,5.468,1.01,104.0,560.0
1133,5.468,1.01,103.0,560.0
1134,5.468,1.01,100.0,560.0
1135,5.468,1.0,101.0,560.0
1136,5.468,1.01,105.0,580.0
1137,5.468,1.02,102.0,560.0
1138,5.468,1.03,101.0,560.0
1139,5.464,1.0,100.0,560.0
1140,5.468,1.01,99.0,560.0
1141,5.464,1.04,103.0,560.0
1142,5.464,1.01,101.0,560.0
1143,5.468,1.03,103.0,560.0
1144,5.472,1.01,103.0,560.0
1145,5.468,1.01,101.0,560.0
1146,5.468,1.03,105.0,580.0
1147,5.464,1.04,101.0,560.0
1148,5.468,1.0,104.0,560.0
1149,5.464,1.04,109.0,580.0
1150,5.464,1.02,101.0,560.0
1151,5.464,1.03,104.0,560.0
1152,5.468,1.01,101.0,560.0
1153,5.468,1.04,99.0,560.0
1154,5.464,1.03,102.0,560.0
1155,5.464,1.0,104.0,560.0
1156,5.464,1.03,101.0,560.0
1157,5.464,1.05,105.0,580.0
1158,5.468,1.0,101.0,560.0
1159,5.468,1.05,100.0,560.0
1160,5.464,1.02,103.0,560.0
1161,5.464,1.01,100.0,560.0
1162,5.464,1.0,102.0,560.0
1163,5.464,1.02,104.0,560.0
1164,5.464,1.01,99.0,560.0
1165,5.464,1.04,103.0,560.0
1166,5.464,1.02,101.0,560.0
1167,5.464,1.03,104.0,560.0
1168,5.464,1.02,104.0,560.0
1169,5.468,1.0,102.0,560.0
1170,5.464,1.02,104.0,560.0
1171,5.464,0.99,103.0,560.0
1172,5.464,1.01,103.0,560.0
1173,5.464,1.03,100.0,560.0
1174,5.468,1.02,102.0,560.0
1175,5.464,0.97,102.0,560.0
1176,5.46,1.04,105.0,580.0
1177,5.464,1.01,101.0,560.0
1178,5.464,1.03,102.0,560.0
1179,5.464,0.98,100.0,560.0
1180,5.464,1.05,104.0,560.0
1181,5.464,1.05,102.0,560.0
1182,5.464,1.0,103.0,560.0
1183,5.464,1.02,103.0,560.0
1184,5.46,1.03,105.0,580.0
1185,5.464,1.0,102.0,560.0
1186,5.464,1.06,101.0,560.0
1187,5.46,1.06,100.0,560.0
1188,5.464,1.0,100.0,560.0
1189,5.464,1.02,103.0,560.0
1190,5.464,0.97,103.0,560.0
1191,5.468,1.01,101.0,560.0
1192,5.46,1.05,106.0,580.0
1193,5.464,1.05,100.0,560.0
1194,5.464,1.01,100.0,560.0
1195,5.46,1.02,107.0,580.0
1196,5.46,1.01,99.0,520.0
1197,5.464,1.02,102.0,560.0
1198,5.46,1.03,105.0,560.0
1199,5.46,1.01,104.0,560.0
1200,5.464,1.04,106.0,580.0
1201,5.464,1.03,100.0,560.0
1202,5.46,1.06,102.0,560.0
1203,5.46,1.03,104.0,560.0
1204,5.46,1.04,101.0,560.0
1205,5.46,1.03,102.0,560.0
1206,5.464,1.01,102.0,560.0
1207,5.464,1.01,100.0,560.0
1208,5.46,1.04,100.0,560.0
1209,5.464,1.01,102.0,560.0
1210,5.464,0.98,99.0,520.0
1211,5.46,1.01,105.0,560.0
1212,5.464,0.99,103.0,560.0
1213,5.464,1.05,104.0,560.0
1214,5.46,0.99,104.0,560.0
1215,5.46,1.02,104.0,560.0
1216,5.464,1.02,103.0,560.0
1217,5.46,1.02,101.0,560.0
1218,5.46,1.01,100.0,560.0
1219,5.46,1.02,103.0,560.0
1220,5.46,1.0,106.0,580.0
1221,5.46,1.03,103.0,560.0
1222,5.46,1.01,102.0,560.0
1223,5.46,1.02,100.0,560.0
1224,5.46,0.99,100.0,560.0
1225,5.46,1.02,102.0,560.0
1226,5.46,1.02,102.0,560.0
1227,5.46,1.04,105.0,560.0
1228,5.46,1.01,101.0,560.0
1229,5.46,1.03,101.0,560.0
1230,5.46,1.04,101.0,560.0
1231,5.46,1.01,100.0,560.0
1232,5.46,1.01,106.0,580.0
1233,5.46,1.0,100.0,560.0
1234,5.46,1.01,103.0,560.0
1235,5.46,1.01,102.0,560.0
1236,5.46,0.98,98.0,520.0
1237,5.46,1.03,99.0,520.0
1238,5.456,1.02,107.0,580.0
1239,5.46,1.04,102.0,560.0
1240,5.46,1.0,103.0,560.0
1241,5.46,1.01,101.0,560.0
1242,5.46,1.02,103.0,560.0
1243,5.46,1.03,102.0,560.0
1244,5.46,1.03,99.0,520.0
1245,5.46,1.0,101.0,560.0
1246,5.456,1.02,105.0,560.0
1247,5.456,1.02,100.0,560.0
1248,5.456,1.05,103.0,560.0
1249,5.456,1.03,102.0,560.0
1250,5.456,1.02,103.0,560.0
1251,5.46,1.02,101.0,560.0
1252,5.456,0.98,101.0,560.0
1253,5.46,1.01,102.0,560.0
1254,5.456,1.03,106.0,580.0
1255,5.46,1.02,102.0,560.0
1256,5.456,1.04,100.0,560.0
1257,5.46,1.01,100.0,560.0
1259,5.46,1.05,105.0,560.0
1260,5.46,1.03,103.0,560.0
1261,5.46,1.01,102.0,560.0
1262,5.456,1.02,99.0,520.0
1263,5.456,1.05,102.0,560.0
1264,5.46,1.03,100.0,560.0
1265,5.456,1.02,101.0,560.0
1266,5.46,1.04,102.0,560.0
1267,5.456,1.01,101.0,560.0
1268,5.46,1.0,100.0,560.0
1269,5.456,1.0,104.0,560.0
1270,5.456,1.0,100.0,560.0
1271,5.456,1.03,104.0,560.0
1272,5.456,1.01,99.0,520.0
1273,5.456,1.0,100.0,560.0
1274,5.456,1.02,102.0,560.0
1275,5.456,1.0,100.0,560.0
1276,5.46,1.04,103.0,560.0
1277,5.456,0.98,104.0,560.0
1278,5.456,1.01,100.0,560.0
1279,5.456,1.03,101.0,560.0
1280,5.456,1.05,102.0,560.0
1281,5.456,1.03,101.0,560.0
1282,5.452,1.07,106.0,580.0
1283,5.456,1.05,100.0,560.0
1284,5.456,1.02,103.0,560.0
1285,5.456,1.02,102.0,560.0
1286,5.456,1.05,102.0,560.0
1287,5.46,1.0,101.0,560.0
1288,5.452,1.04,101.0,560.0
1289,5.456,1.03,101.0,560.0
1290,5.452,1.04,104.0,560.0
1291,5.456,1.0,99.0,520.0
1292,5.456,1.04,104.0,560.0
1293,5.456,1.02,100.0,560.0
1294,5.456,0.98,102.0,560.0
1295,5.456,1.02,101.0,560.0
1296,5.46,1.01,99.0,520.0
1297,5.456,1.02,102.0,560.0
1298,5.452,1.08,102.0,560.0
1299,5.456,1.02,101.0,560.0
1300,5.456,1.01,102.0,560.0
1301,5.456,1.03,104.0,560.0
1302,5.456,1.02,103.0,560.0
1303,5.456,1.01,102.0,560.0
1304,5.456,1.0,104.0,560.0
1305,5.456,1.0,102.0,560.0
1306,5.452,1.04,104.0,560.0
1307,5.456,0.98,100.0,560.0
1308,5.456,1.02,101.0,560.0
1309,5.452,0.99,105.0,560.0
1310,5.456,0.97,102.0,560.0
1311,5.452,1.01,103.0,560.0
1312,5.452,1.0,100.0,560.0
1313,5.456,1.03,102.0,560.0
1314,5.452,1.03,103.0,560.0
1315,5.456,1.02,101.0,560.0
1316,5.452,1.06,97.0,520.0
1317,5.452,1.02,105.0,560.0
1318,5.452,1.01,100.0,560.0
1319,5.456,1.03,102.0,560.0
1320,5.452,1.01,102.0,560.0
1321,5.456,1.04,105.0,560.0
1322,5.452,1.04,99.0,520.0
1323,5.452,1.01,103.0,560.0
1324,5.448,1.04,103.0,560.0
1325,5.452,1.08,110.0,580.0
1326,5.452,0.99,101.0,560.0
1327,5.452,1.04,102.0,560.0
1328,5.452,1.01,105.0,560.0
1329,5.452,1.0,103.0,560.0
1330,5.452,1.0,102.0,560.0
1331,5.452,1.03,104.0,560.0
1332,5.452,1.01,100.0,560.0
1333,5.452,1.07,101.0,560.0
1334,5.452,1.01,101.0,560.0
1335,5.452,1.01,103.0,560.0
1336,5.452,1.0,101.0,560.0
1337,5.448,1.06,103.0,560.0
1338,5.452,1.0,102.0,560.0
1339,5.456,0.99,100.0,560.0
1340,5.452,1.01,98.0,520.0
1341,5.452,1.01,101.0,560.0
1342,5.452,0.99,101.0,560.0
1343,5.452,1.0,103.0,560.0
1344,5.452,1.01,103.0,560.0
1345,5.452,1.02,102.0,560.0
1346,5.452,1.0,104.0,560.0
1347,5.452,1.0,99.0,520.0
1348,5.448,1.0,97.0,520.0
1349,5.452,1.02,100.0,560.0
1350,5.452,1.01,102.0,560.0
1351,5.452,1.04,103.0,560.0
1352,5.448,1.04,106.0,580.0
1353,5.448,1.01,103.0,560.0
1354,5.448,1.01,105.0,560.0
1355,5.452,1.01,103.0,560.0
1356,5.448,1.0,102.0,560.0
1357,5.452,1.04,101.0,560.0
1358,5.448,0.98,102.0,560.0
1359,5.452,1.04,102.0,560.0
1360,5.448,1.02,101.0,560.0
1361,5.452,1.0,103.0,560.0
1362,5.448,1.0,100.0,560.0
1363,5.448,1.01,103.0,560.0
1364,5.452,0.99,98.0,520.0
1365,5.452,1.02,103.0,560.0
1366,5.452,1.01,99.0,520.0
1367,5.448,1.01,101.0,560.0
1368,5.448,1.03,98.0,520.0
1369,5.452,1.02,100.0,560.0
1370,5.448,1.0,102.0,560.0
1371,5.448,1.04,103.0,560.0
1372,5.448,1.01,103.0,560.0
1373,5.452,1.03,103.0,560.0
1374,5.448,1.0,102.0,560.0
1375,5.448,1.04,102.0,560.0
1376,5.444,1.02,101.0,560.0
1377,5.448,1.05,101.0,560.0
1378,5.448,1.03,100.0,560.0
1379,5.444,0.99,104.0,560.0
1380,5.452,1.01,99.0,520.0
1381,5.448,1.02,103.0,560.0
1382,5.448,1.02,102.0,560.0
1383,5.448,1.03,101.0,560.0
1384,5.448,1.03,97.0,520.0
1385,5.448,1.04,99.0,520.0
1386,5.448,1.0,99.0,520.0
1387,5.448,1.02,105.0,560.0
1388,5.448,1.02,102.0,560.0
1389,5.448,1.01,103.0,560.0
1390,5.448,1.01,100.0,560.0
1391,5.448,1.01,99.0,520.0
1392,5.448,1.05,102.0,560.0
1393,5.448,1.01,98.0,520.0
1394,5.444,0.98,98.0,520.0
1395,5.444,1.01,102.0,560.0
1396,5.448,1.01,101.0,560.0
1397,5.448,0.98,101.0,560.0
1398,5.444,1.02,101.0,560.0
1399,5.448,1.01,102.0,560.0
1400,5.448,1.06,100.0,560.0
1401,5.444,1.02,101.0,560.0
1402,5.448,1.02,99.0,520.0
1403,5.444,1.01,103.0,560.0
1404,5.448,1.02,101.0,560.0
1405,5.448,1.06,104.0,560.0
1406,5.444,1.0,101.0,560.0
1407,5.444,0.98,101.0,560.0
1408,5.444,1.05,101.0,560.0
1409,5.448,1.01,102.0,560.0
1410,5.444,1.01,103.0,560.0
1411,5.444,1.02,106.0,580.0
1412,5.444,1.01,99.0,520.0
1413,5.448,1.06,102.0,560.0
1414,5.444,1.01,106.0,580.0
1415,5.448,1.01,101.0,560.0
1416,5.444,1.05,102.0,560.0
1417,5.444,1.03,106.0,580.0
1418,5.448,1.01,102.0,560.0
1419,5.448,1.04,97.0,520.0
1420,5.444,1.0,102.0,560.0
1421,5.448,1.04,101.0,560.0
1422,5.44,1.04,105.0,560.0
1423,5.444,1.02,102.0,560.0
1424,5.444,1.02,104.0,560.0
1425,5.444,1.04,101.0,560.0
1426,5.444,1.0,100.0,560.0
1427,5.448,1.05,98.0,520.0
1429,5.448,1.01,102.0,560.0
1430,5.444,1.03,100.0,560.0
1431,5.444,1.01,102.0,560.0
1432,5.444,1.01,102.0,560.0
1433,5.444,1.02,102.0,560.0
1434,5.444,1.04,104.0,560.0
1435,5.444,1.0,100.0,560.0
1436,5.444,1.05,100.0,560.0
1437,5.444,1.02,100.0,560.0
1438,5.444,1.01,102.0,560.0
1439,5.448,1.01,103.0,560.0
1440,5.444,1.01,102.0,560.0
1441,5.444,1.03,102.0,560.0
1442,5.444,0.98,102.0,560.0
1443,5.444,1.0,98.0,520.0
1444,5.444,1.0,104.0,560.0
1445,5.444,1.0,99.0,520.0
1446,5.444,1.02,100.0,560.0
1447,5.444,1.04,104.0,560.0
1448,5.444,1.0,102.0,560.0
1449,5.444,1.03,102.0,560.0
1450,5.44,1.04,102.0,560.0
1451,5.444,1.01,104.0,560.0
1452,5.44,1.04,100.0,560.0
1453,5.444,1.01,103.0,560.0
1454,5.444,1.01,100.0,560.0
1455,5.44,1.05,102.0,560.0
1456,5.444,1.01,102.0,560.0
1457,5.44,1.05,102.0,560.0
1458,5.44,1.02,104.0,560.0
1459,5.444,1.01,99.0,520.0
1460,5.444,1.02,105.0,560.0
1461,5.448,0.99,98.0,520.0
1462,5.444,1.0,103.0,560.0
1463,5.444,1.03,101.0,560.0
1464,5.444,1.01,100.0,560.0
1465,5.444,1.01,99.0,520.0
1466,5.444,1.01,104.0,560.0
1467,5.444,1.01,99.0,520.0
1468,5.444,1.0,103.0,560.0
1469,5.444,0.98,101.0,560.0
1470,5.44,0.99,100.0,560.0
1471,5.44,1.06,105.0,560.0
1472,5.444,1.0,100.0,560.0
1473,5.444,1.04,99.0,520.0
1474,5.444,1.04,103.0,560.0
1475,5.444,0.99,99.0,520.0
1476,5.44,1.01,102.0,560.0
1477,5.444,1.02,102.0,560.0
1478,5.444,1.01,101.0,560.0
1479,5.44,1.01,101.0,560.0
1480,5.44,1.04,100.0,560.0
1481,5.44,1.02,103.0,560.0
1482,5.44,1.04,103.0,560.0
1483,5.436,1.06,100.0,560.0
1484,5.44,1.01,103.0,560.0
1485,5.444,1.03,103.0,560.0
1486,5.444,1.03,98.0,520.0
1487,5.44,1.0,99.0,520.0
1488,5.436,1.06,103.0,560.0
1489,5.44,1.04,102.0,560.0
1490,5.44,1.04,102.0,560.0
1491,5.444,0.98,103.0,560.0
1492,5.44,1.0,100.0,560.0
1493,5.44,1.0,104.0,560.0
1494,5.44,1.03,104.0,560.0
1495,5.44,1.0,106.0,580.0
1496,5.444,1.01,100.0,560.0
1497,5.444,1.0,100.0,560.0
1498,5.44,1.06,100.0,560.0
1499,5.44,0.99,100.0,560.0
1500,5.44,1.05,104.0,560.0
1501,5.44,1.03,105.0,560.0
1502,5.44,1.0,103.0,560.0
1503,5.436,1.04,101.0,560.0
1504,5.436,1.0,106.0,580.0
1505,5.44,0.99,100.0,560.0
1506,5.44,1.03,103.0,560.0
1507,5.44,1.0,101.0,560.0
1508,5.444,1.01,99.0,520.0
1509,5.44,1.01,100.0,560.0
1510,5.44,1.0,101.0,560.0
1511,5.44,1.03,102.0,560.0
1512,5.44,1.01,104.0,560.0
1513,5.44,1.01,99.0,520.0
1514,5.44,0.99,103.0,560.0
1515,5.436,1.01,104.0,560.0
1516,5.44,1.02,98.0,520.0
1517,5.44,1.04,101.0,560.0
1518,5.44,1.0,102.0,560.0
1519,5.436,1.05,101.0,560.0
1520,5.44,1.03,105.0,560.0
1521,5.436,1.02,100.0,560.0
1522,5.44,1.01,105.0,560.0
