Time,Bus Voltage(V),Shunt Voltage(mV),Current(mA),Power(mW)
581.0273449420929,5.688,1.05,95.0,520.0
582.0334270000458,5.68,1.12,106.0,580.0
583.0391130447388,5.684,1.09,94.0,520.0
584.0450668334961,5.684,0.94,95.0,520.0
585.0511915683746,5.68,1.08,106.0,580.0
586.057207107544,5.68,1.06,110.0,620.0
587.0623211860657,5.684,0.95,109.0,620.0
588.0689344406128,5.684,1.06,107.0,620.0
589.0746381282806,5.688,1.04,96.0,560.0
590.080308675766,5.68,1.12,106.0,580.0
591.0871050357819,5.68,1.08,104.0,580.0
592.0923161506653,5.684,0.95,98.0,560.0
593.0991241931915,5.68,1.06,109.0,620.0
594.1040782928467,5.68,1.07,102.0,580.0
595.1105055809021,5.684,1.0,97.0,560.0
596.1164443492889,5.68,1.07,107.0,620.0
597.1223692893982,5.68,1.06,108.0,620.0
598.1282534599304,5.684,1.1,106.0,580.0
599.1333847045898,5.676,1.07,106.0,580.0
600.1403729915619,5.68,1.0,95.0,520.0
601.1453249454498,5.684,0.99,98.0,560.0
602.1519525051117,5.676,1.07,109.0,620.0
603.1582961082458,5.68,1.05,110.0,620.0
604.1629099845886,5.684,0.93,99.0,560.0
605.169427394867,5.676,1.1,107.0,620.0
606.1743438243866,5.684,0.96,97.0,560.0
607.1813485622406,5.684,0.94,95.0,520.0
608.1871540546417,5.68,1.09,108.0,620.0
609.1924366950989,5.68,1.08,110.0,620.0
610.1988661289215,5.684,0.95,94.0,520.0
611.2045724391937,5.676,1.13,107.0,620.0
612.2108914852142,5.68,0.98,95.0,520.0
613.2169029712677,5.684,0.95,94.0,520.0
614.2221047878265,5.68,0.95,96.0,560.0
615.2287182807922,5.68,1.07,105.0,580.0
616.2338032722473,5.684,0.97,95.0,520.0
617.2401924133301,5.676,1.08,108.0,620.0
618.2461352348328,5.684,0.94,93.0,520.0
619.2513344287872,5.68,0.97,96.0,560.0
620.2570474147797,5.684,0.97,98.0,560.0
621.2628040313721,5.676,1.04,108.0,620.0
622.2694125175476,5.68,0.97,96.0,560.0
623.2748572826385,5.676,1.05,107.0,620.0
624.281213760376,5.676,1.07,104.0,580.0
625.2866950035095,5.68,0.95,97.0,560.0
626.292343378067,5.68,1.07,107.0,620.0
627.2987773418427,5.68,0.94,94.0,520.0
628.3047022819519,5.68,0.95,96.0,560.0
629.3107180595398,5.676,1.08,108.0,620.0
630.3164336681366,5.68,0.96,96.0,560.0
631.3218729496002,5.68,0.93,97.0,560.0
632.3288962841034,5.676,1.04,106.0,580.0
633.3333468437195,5.68,0.99,100.0,560.0
634.3406004905701,5.68,0.94,95.0,520.0
635.3461966514587,5.676,1.1,107.0,620.0
636.3516511917114,5.68,0.94,97.0,560.0
637.357652425766,5.68,0.97,96.0,560.0
638.3632471561432,5.676,1.12,105.0,580.0
639.3693101406097,5.68,0.95,97.0,560.0
640.375324010849,5.676,1.09,104.0,580.0
641.3807711601257,5.676,1.12,108.0,620.0
642.3871150016785,5.68,0.95,95.0,520.0
643.3928647041321,5.676,1.05,107.0,620.0
644.3994069099426,5.676,1.05,110.0,620.0
645.405190706253,5.68,0.95,95.0,520.0
646.4102873802185,5.68,0.98,96.0,560.0
647.4167368412018,5.676,1.07,107.0,620.0
648.4207499027252,5.68,0.97,95.0,520.0
649.4282832145691,5.672,1.11,107.0,620.0
650.4327600002289,5.676,1.08,107.0,620.0
651.439840555191,5.68,0.97,97.0,560.0
652.4465329647064,5.68,0.97,94.0,520.0
653.4517817497253,5.672,1.09,107.0,620.0
654.4583139419556,5.676,0.95,97.0,560.0
655.4637796878815,5.672,1.06,109.0,620.0
656.4697518348694,5.676,1.12,106.0,580.0
657.4757664203644,5.676,0.95,95.0,520.0
658.4814672470093,5.68,0.97,94.0,520.0
659.4874858856201,5.676,1.12,108.0,620.0
660.491777420044,5.672,1.07,104.0,580.0
661.4990677833557,5.672,1.03,108.0,620.0
662.5053606033325,5.672,1.07,106.0,580.0
663.5096509456635,5.676,0.93,92.0,520.0
664.5169427394867,5.676,0.95,107.0,620.0
665.5218923091888,5.672,1.12,106.0,580.0
666.5277233123779,5.676,0.96,97.0,560.0
667.5352094173431,5.672,1.09,110.0,620.0
668.5391767024994,5.672,1.05,108.0,620.0
669.5461673736572,5.68,0.94,96.0,560.0
670.5519726276398,5.672,1.07,109.0,620.0
671.5576322078705,5.676,0.95,97.0,560.0
672.5648710727692,5.676,0.93,96.0,560.0
673.5692229270935,5.668,1.13,112.0,620.0
674.5762090682983,5.676,0.94,95.0,520.0
675.5813083648682,5.676,0.99,97.0,560.0
676.5873122215271,5.672,1.07,109.0,620.0
677.5929672718048,5.676,0.96,94.0,520.0
678.5981287956238,5.676,0.97,94.0,520.0
679.6052458286285,5.668,1.07,110.0,620.0
680.6100604534149,5.672,0.93,95.0,520.0
681.6163516044617,5.672,0.97,98.0,560.0
682.620644569397,5.672,1.07,105.0,580.0
683.6284654140472,5.676,0.98,95.0,520.0
684.6352009773254,5.676,0.92,97.0,560.0
685.6393706798553,5.672,1.08,105.0,580.0
686.6461408138275,5.668,1.07,109.0,620.0
687.6504333019257,5.676,0.94,94.0,520.0
688.6574714183807,5.672,1.1,106.0,580.0
689.6646721363068,5.676,0.97,98.0,560.0
690.6692402362823,5.676,0.97,94.0,520.0
691.6763620376587,5.672,1.04,106.0,580.0
692.6812534332275,5.676,1.1,98.0,560.0
693.6876285076141,5.676,0.94,95.0,520.0
694.69198346138,5.668,1.08,105.0,580.0
695.6990058422089,5.672,1.08,95.0,520.0
696.7057135105133,5.668,1.1,106.0,580.0
697.7101716995239,5.668,1.05,105.0,580.0
698.717365026474,5.672,0.95,98.0,560.0
699.7211167812347,5.672,0.97,96.0,560.0
700.7279798984528,5.668,1.07,106.0,580.0
701.7355399131775,5.672,0.95,96.0,560.0
702.7393214702606,5.672,0.97,97.0,560.0
703.7466118335724,5.668,1.08,105.0,580.0
704.7521185874939,5.672,0.95,96.0,560.0
705.758499622345,5.668,0.98,98.0,560.0
706.7650837898254,5.664,1.08,108.0,620.0
707.7708899974823,5.672,0.95,95.0,520.0
708.776074886322,5.672,0.95,100.0,560.0
709.7812781333923,5.664,1.05,107.0,620.0
710.7880692481995,5.672,0.98,95.0,520.0
711.7940726280212,5.672,0.97,95.0,520.0
712.7992212772369,5.668,1.09,106.0,580.0
713.8057684898376,5.672,0.98,105.0,580.0
714.8110258579254,5.664,0.95,113.0,660.0
715.817066192627,5.664,1.07,108.0,620.0
716.8235960006714,5.672,0.96,96.0,560.0
717.8290121555328,5.668,1.08,106.0,580.0
718.835440158844,5.664,1.08,105.0,580.0
719.8410115242004,5.664,1.06,95.0,520.0
720.8474795818329,5.664,1.09,107.0,580.0
721.8520500659943,5.664,1.08,109.0,620.0
722.8592185974121,5.668,1.05,107.0,580.0
723.8651168346405,5.664,1.06,109.0,620.0
724.8696980476379,5.668,0.97,94.0,520.0
725.8806047439575,5.672,0.97,95.0,520.0
726.8816974163055,5.664,1.08,109.0,620.0
727.8881607055664,5.668,0.98,93.0,520.0
728.8947615623474,5.668,0.97,94.0,520.0
729.8996393680573,5.664,1.08,108.0,620.0
730.9059255123138,5.672,0.92,93.0,520.0
731.9110081195831,5.664,0.98,97.0,560.0
732.918084859848,5.664,1.08,106.0,580.0
733.9244132041931,5.672,0.94,95.0,520.0
734.9294428825378,5.668,0.99,94.0,520.0
735.9359354972839,5.66,1.06,107.0,580.0
736.9405784606934,5.672,0.98,94.0,520.0
737.9469125270844,5.664,0.95,97.0,560.0
738.9523963928223,5.66,0.97,109.0,620.0
739.9586522579193,5.664,1.07,108.0,620.0
740.9646971225739,5.668,0.93,105.0,580.0
741.9706568717957,5.664,1.06,108.0,620.0
742.9769024848938,5.668,0.99,94.0,520.0
743.980268239975,5.668,0.95,94.0,520.0
744.9879229068756,5.664,1.07,106.0,580.0
745.9946236610413,5.664,1.07,99.0,560.0
747.0003244876862,5.66,1.1,105.0,580.0
748.0063169002533,5.66,1.05,108.0,620.0
749.0113234519958,5.66,1.06,106.0,580.0
750.0183675289154,5.672,0.95,95.0,520.0
751.0243644714355,5.664,1.09,104.0,580.0
752.0288338661194,5.668,0.94,94.0,520.0
753.035355091095,5.668,0.95,95.0,520.0
754.0415275096893,5.664,1.04,104.0,580.0
755.0474109649658,5.664,0.93,94.0,520.0
756.0533356666565,5.668,0.97,97.0,560.0
757.0587313175201,5.66,1.07,103.0,580.0
758.0653131008148,5.668,0.93,94.0,520.0
759.070454120636,5.668,0.97,96.0,560.0
760.0773196220398,5.66,1.08,107.0,580.0
761.0832679271698,5.664,0.96,95.0,520.0
762.0883190631866,5.664,0.94,99.0,560.0
763.0945115089417,5.66,1.05,106.0,580.0
764.1003215312958,5.668,0.93,93.0,520.0
765.1054995059967,5.664,0.95,97.0,560.0
766.1102547645569,5.66,1.07,110.0,620.0
767.1183280944824,5.664,0.97,95.0,520.0
768.1242971420288,5.664,0.98,93.0,520.0
769.1292901039124,5.66,1.06,105.0,580.0
770.1362988948822,5.668,0.96,109.0,620.0
771.1412725448608,5.66,0.97,101.0,560.0
772.1475949287415,5.656,1.08,108.0,620.0
773.1542751789093,5.664,0.94,94.0,520.0
774.1593883037567,5.664,0.95,101.0,560.0
775.1652538776398,5.656,1.09,97.0,560.0
776.1693727970123,5.664,1.06,94.0,520.0
777.1774845123291,5.656,1.11,105.0,580.0
778.1830885410309,5.66,1.06,106.0,580.0
779.1881806850433,5.664,0.94,97.0,560.0
780.194703578949,5.66,1.09,109.0,620.0
781.2006025314331,5.668,0.94,94.0,520.0
782.2065389156342,5.668,0.95,95.0,520.0
783.2123992443085,5.656,1.11,109.0,620.0
784.2185380458832,5.664,0.94,92.0,520.0
785.2240414619446,5.66,1.01,105.0,580.0
786.2293193340302,5.66,1.08,108.0,620.0
787.2363939285278,5.664,0.93,94.0,520.0
788.2423112392426,5.664,0.96,94.0,520.0
789.2474784851074,5.66,1.06,107.0,580.0
790.2537462711334,5.664,0.92,96.0,560.0
791.259358882904,5.66,0.97,95.0,520.0
792.2657816410065,5.656,1.07,109.0,620.0
793.2703456878662,5.664,0.95,94.0,520.0
794.2772462368011,5.66,0.94,100.0,560.0
795.2832744121552,5.656,1.07,106.0,580.0
796.2884488105774,5.66,0.95,95.0,520.0
797.2940957546234,5.66,0.98,102.0,580.0
798.3003797531128,5.656,1.07,106.0,580.0
799.3071484565735,5.66,0.96,93.0,520.0
800.3132517337799,5.664,0.98,98.0,560.0
801.3178358078003,5.656,1.07,107.0,580.0
802.3243474960327,5.66,0.97,108.0,620.0
803.3302373886108,5.656,0.96,109.0,620.0
804.3363230228424,5.66,1.07,105.0,580.0
805.3420941829681,5.66,0.93,97.0,560.0
806.3475954532623,5.656,1.08,108.0,620.0
807.3537957668304,5.656,1.06,106.0,580.0
808.3598566055298,5.66,1.0,98.0,560.0
809.3658335208893,5.656,1.07,110.0,620.0
810.3717219829559,5.656,1.05,108.0,620.0
811.3776562213898,5.656,1.09,106.0,580.0
812.3833751678467,5.656,0.93,97.0,560.0
813.389279127121,5.656,1.06,104.0,580.0
814.3956327438354,5.66,0.95,94.0,520.0
815.401885509491,5.656,1.1,108.0,620.0
816.4065992832184,5.656,1.03,102.0,580.0
817.4131307601929,5.66,0.98,94.0,520.0
818.418297290802,5.656,0.94,97.0,560.0
819.4252572059631,5.656,1.05,103.0,580.0
820.4283425807953,5.656,0.94,95.0,520.0
821.4362075328827,5.652,1.06,105.0,580.0
822.4426529407501,5.652,1.06,107.0,580.0
823.4484388828278,5.66,0.98,95.0,520.0
824.454737663269,5.656,0.94,91.0,520.0
825.4583973884583,5.656,1.05,107.0,580.0
826.4658739566803,5.656,0.94,96.0,560.0
827.472697019577,5.652,1.07,110.0,620.0
828.4773128032684,5.656,1.08,110.0,620.0
829.4843876361847,5.66,0.97,96.0,560.0
830.4883172512054,5.652,1.04,108.0,620.0
831.4953110218048,5.652,1.09,106.0,580.0
832.5018994808197,5.656,0.95,94.0,520.0
833.5075144767761,5.652,1.13,108.0,620.0
834.5131165981293,5.652,1.03,112.0,620.0
835.5187046527863,5.656,0.93,100.0,560.0
836.5254566669464,5.652,1.02,112.0,620.0
837.5312955379486,5.656,0.95,97.0,560.0
838.5367755889893,5.656,0.93,95.0,520.0
839.5432896614075,5.652,1.09,107.0,580.0
840.5483167171478,5.652,1.08,96.0,560.0
841.555059671402,5.656,0.96,97.0,560.0
842.5610315799713,5.652,1.07,109.0,620.0
843.5662422180176,5.656,0.95,96.0,560.0
844.5719978809357,5.656,0.92,95.0,520.0
845.5777385234833,5.652,1.07,105.0,580.0
846.5843024253845,5.656,0.96,94.0,520.0
847.5901663303375,5.652,1.06,104.0,580.0
848.5955195426941,5.652,1.08,108.0,620.0
849.6025159358978,5.656,0.94,93.0,520.0
850.6073362827301,5.656,0.96,99.0,560.0
851.6132957935333,5.652,1.08,106.0,580.0
852.6184799671173,5.656,0.95,92.0,520.0
853.6249251365662,5.656,0.95,97.0,560.0
854.6316230297089,5.652,1.06,105.0,580.0
855.6366305351257,5.656,0.97,97.0,560.0
856.6433126926422,5.656,0.97,95.0,520.0
857.6468772888184,5.652,1.07,108.0,620.0
858.6539552211761,5.656,0.94,108.0,620.0
859.6606199741364,5.648,0.98,108.0,620.0
860.666773557663,5.648,1.05,107.0,580.0
861.6729292869568,5.656,0.96,100.0,560.0
862.6778566837311,5.652,1.07,106.0,580.0
863.6844501495361,5.648,1.08,108.0,620.0
864.6903529167175,5.656,0.97,95.0,520.0
865.6954834461212,5.648,1.1,107.0,580.0
866.701878786087,5.652,0.99,98.0,560.0
867.7072501182556,5.652,0.96,97.0,560.0
868.7141735553741,5.656,0.96,93.0,520.0
869.7193176746368,5.652,1.07,107.0,580.0
870.7252173423767,5.652,0.96,92.0,520.0
871.7312178611755,5.652,0.97,98.0,560.0
872.7372496128082,5.652,1.08,107.0,580.0
873.7433414459229,5.644,1.06,105.0,580.0
874.748871088028,5.652,0.95,94.0,520.0
875.7553021907806,5.648,1.07,107.0,580.0
876.7610960006714,5.656,0.96,93.0,520.0
877.7667753696442,5.652,0.95,95.0,520.0
878.7728190422058,5.652,1.09,108.0,620.0
879.7778775691986,5.652,0.96,97.0,560.0
880.7839801311493,5.648,1.08,103.0,580.0
881.7904498577118,5.648,1.08,107.0,580.0
882.796285867691,5.652,1.06,97.0,560.0
883.8022813796997,5.644,1.1,106.0,580.0
884.8073892593384,5.652,0.97,95.0,520.0
885.8138663768768,5.652,0.94,93.0,520.0
886.8202750682831,5.648,1.07,105.0,580.0
887.8249840736389,5.648,0.94,98.0,560.0
888.8318974971771,5.652,0.93,93.0,520.0
889.8367645740509,5.648,1.07,108.0,620.0
890.8437263965607,5.652,0.94,96.0,560.0
891.8469390869141,5.652,0.95,92.0,520.0
892.8551776409149,5.648,1.1,106.0,580.0
893.860461473465,5.656,0.93,93.0,520.0
894.8663625717163,5.652,0.95,94.0,520.0
895.8729419708252,5.648,0.96,111.0,620.0
896.8779475688934,5.644,1.06,107.0,580.0
897.8840894699097,5.652,0.94,96.0,560.0
898.8910019397736,5.648,1.05,110.0,620.0
899.8954832553864,5.648,1.07,92.0,520.0
900.9016098976135,5.652,1.0,95.0,520.0
901.9073586463928,5.648,1.07,112.0,620.0
902.914333820343,5.644,1.05,95.0,520.0
903.9201261997223,5.648,0.99,97.0,560.0
904.924001455307,5.648,1.05,105.0,580.0
905.9323356151581,5.652,0.96,97.0,560.0
906.9368886947632,5.652,0.94,97.0,560.0
907.9435412883759,5.644,1.07,104.0,580.0
908.9485325813293,5.652,0.95,95.0,520.0
909.9553360939026,5.648,0.93,93.0,520.0
910.9610135555267,5.644,1.07,104.0,580.0
911.9667270183563,5.652,0.95,95.0,520.0
912.9730498790741,5.652,0.93,95.0,520.0
913.9780247211456,5.644,1.05,108.0,620.0
914.9845888614655,5.648,0.95,96.0,560.0
915.990519285202,5.652,0.94,106.0,580.0
916.9963443279266,5.644,1.1,107.0,580.0
918.0025124549866,5.652,0.96,97.0,560.0
919.0073840618134,5.648,0.94,106.0,580.0
920.013730764389,5.644,1.07,107.0,580.0
921.0200891494751,5.648,1.07,92.0,520.0
922.0254940986633,5.644,1.07,108.0,620.0
923.0321207046509,5.644,1.06,100.0,560.0
924.037121295929,5.648,1.03,95.0,520.0
925.042998790741,5.64,1.11,107.0,580.0
926.0500023365021,5.644,1.08,104.0,580.0
927.0553889274597,5.648,0.96,94.0,520.0
928.0610871315002,5.64,1.06,108.0,620.0
929.0655174255371,5.648,0.95,95.0,520.0
930.0732047557831,5.644,0.98,97.0,560.0
931.0782647132874,5.644,1.06,107.0,580.0
932.0833103656769,5.644,1.06,105.0,580.0
933.0910174846649,5.644,0.95,96.0,560.0
934.0966355800629,5.648,0.93,97.0,560.0
935.1020345687866,5.64,1.08,104.0,580.0
936.10813331604,5.644,1.07,110.0,620.0
937.1140167713165,5.64,1.08,106.0,580.0
938.1202652454376,5.644,1.08,106.0,580.0
939.1244375705719,5.644,0.93,97.0,560.0
940.1313126087189,5.644,1.07,109.0,620.0
941.1353764533997,5.644,1.07,108.0,620.0
942.1431512832642,5.648,0.93,94.0,520.0
943.1501355171204,5.64,1.1,110.0,620.0
944.1538274288177,5.644,1.05,97.0,560.0
945.1610839366913,5.644,0.95,94.0,520.0
946.165120601654,5.644,1.1,108.0,620.0
947.1723453998566,5.648,0.94,93.0,520.0
948.1790409088135,5.644,0.94,94.0,520.0
949.1837620735168,5.644,1.1,108.0,620.0
950.1901676654816,5.648,0.94,92.0,520.0
951.1951541900635,5.648,0.97,94.0,520.0
952.2017629146576,5.64,1.07,108.0,620.0
953.208438873291,5.648,0.94,94.0,520.0
954.2129318714142,5.644,0.96,97.0,560.0
955.2205836772919,5.64,1.05,109.0,620.0
956.2245035171509,5.644,0.93,91.0,520.0
957.2310409545898,5.648,0.99,97.0,560.0
958.2359433174133,5.644,1.08,107.0,580.0
959.2431817054749,5.64,1.1,93.0,520.0
960.2501463890076,5.644,0.94,92.0,520.0
961.2542312145233,5.64,1.06,109.0,620.0
962.2612147331238,5.64,1.07,108.0,620.0
963.2652537822723,5.644,0.95,93.0,520.0
964.2725977897644,5.644,1.06,108.0,620.0
965.2792649269104,5.644,0.99,94.0,520.0
966.2834694385529,5.648,0.94,94.0,520.0
967.2903175354004,5.64,1.06,107.0,580.0
968.2951891422272,5.644,0.96,99.0,560.0
969.301783323288,5.644,0.95,95.0,520.0
970.3088502883911,5.64,1.04,105.0,580.0
971.3133020401001,5.644,0.94,96.0,560.0
972.3201603889465,5.644,0.97,106.0,580.0
973.3242795467377,5.64,1.13,102.0,580.0
974.3312921524048,5.64,1.02,95.0,520.0
975.3361785411835,5.64,1.12,109.0,620.0
976.3424973487854,5.64,1.05,96.0,560.0
977.3503134250641,5.644,0.94,95.0,520.0
978.3543803691864,5.644,0.99,94.0,520.0
979.361433506012,5.64,1.07,108.0,620.0
980.3652813434601,5.64,0.95,95.0,520.0
981.3723442554474,5.64,0.95,97.0,560.0
982.3794436454773,5.64,1.05,105.0,580.0
983.3835506439209,5.644,0.95,95.0,520.0
984.3901093006134,5.636,0.94,107.0,580.0
985.395341873169,5.636,1.05,105.0,580.0
986.4023036956787,5.644,0.97,93.0,520.0
987.4091625213623,5.64,1.05,109.0,620.0
988.4131076335907,5.644,0.99,96.0,560.0
989.4203853607178,5.644,0.95,97.0,560.0
990.4241788387299,5.64,1.05,106.0,580.0
991.4314625263214,5.64,0.97,96.0,560.0
992.4389882087708,5.644,0.94,96.0,560.0
993.442489862442,5.64,1.06,105.0,580.0
994.4499595165253,5.636,1.06,106.0,580.0
995.4540722370148,5.644,0.94,94.0,520.0
996.4613511562347,5.644,0.99,93.0,520.0
997.4653556346893,5.636,1.06,109.0,620.0
998.473028421402,5.636,1.06,107.0,580.0
999.4795868396759,5.636,1.1,108.0,620.0
1000.4833843708038,5.636,1.06,107.0,580.0
1001.4909029006958,5.64,0.96,96.0,560.0
1002.4952948093414,5.636,1.06,109.0,620.0
1003.5022549629211,5.636,1.05,102.0,580.0
1004.5085661411285,5.64,0.96,96.0,560.0
1005.5135071277618,5.636,1.09,110.0,620.0
1006.5199360847473,5.636,1.09,97.0,560.0
1007.5249030590057,5.64,0.97,97.0,560.0
1008.531946182251,5.64,1.1,107.0,580.0
1009.538453578949,5.64,0.94,93.0,520.0
1010.5423798561096,5.64,0.95,95.0,520.0
1011.5499730110168,5.636,1.06,105.0,580.0
1012.5543994903564,5.636,0.93,97.0,560.0
1013.5613029003143,5.64,0.95,99.0,560.0
1014.5683252811432,5.636,1.08,107.0,580.0
1015.5726840496063,5.64,0.94,93.0,520.0
1016.5795073509216,5.64,0.94,92.0,520.0
1017.5832722187042,5.636,1.06,104.0,580.0
1018.5905244350433,5.636,0.97,95.0,520.0
1019.5948617458344,5.64,0.96,94.0,520.0
1020.6023271083832,5.64,1.08,105.0,580.0
1021.608647108078,5.64,0.95,99.0,560.0
1022.6130411624908,5.64,0.96,94.0,520.0
1023.6203122138977,5.636,1.07,104.0,580.0
1024.624355316162,5.632,1.03,105.0,580.0
1025.6313524246216,5.636,0.93,94.0,520.0
1026.6385340690613,5.636,1.12,110.0,620.0
1027.6426048278809,5.64,0.95,93.0,520.0
1028.6499469280243,5.636,0.97,93.0,520.0
1029.6537778377533,5.636,1.07,106.0,580.0
1030.6613056659698,5.636,0.94,100.0,560.0
1031.6683394908905,5.636,1.1,108.0,620.0
1032.672845840454,5.632,1.05,108.0,620.0
1033.6793146133423,5.64,0.97,106.0,580.0
1034.6840925216675,5.636,1.1,106.0,580.0
1035.6911447048187,5.636,0.97,92.0,520.0
1036.6980097293854,5.636,0.95,95.0,520.0
1037.7018911838531,5.636,1.06,111.0,620.0
1038.7094078063965,5.636,1.09,95.0,520.0
1039.7136223316193,5.64,0.97,95.0,520.0
1040.720252275467,5.636,0.93,93.0,520.0
1041.7249147891998,5.632,1.08,106.0,580.0
1042.731758594513,5.636,0.98,99.0,560.0
1043.7384753227234,5.632,1.08,106.0,580.0
1044.742667913437,5.636,0.97,96.0,560.0
1045.7498168945312,5.636,0.95,95.0,520.0
1046.7545852661133,5.644,0.95,93.0,520.0
1047.7606799602509,5.628,1.07,106.0,580.0
1048.7682526111603,5.636,0.95,92.0,520.0
1049.7720110416412,5.636,1.04,108.0,620.0
1050.7797577381134,5.628,1.07,110.0,620.0
1051.7836558818817,5.636,0.93,94.0,520.0
1052.7908210754395,5.636,0.95,97.0,560.0
1053.7979457378387,5.632,1.05,107.0,580.0
1054.8017568588257,5.636,0.95,94.0,520.0
1055.8088548183441,5.632,1.08,105.0,580.0
1056.8137760162354,5.628,1.05,106.0,580.0
1057.8203423023224,5.636,0.96,92.0,520.0
1058.8243072032928,5.628,1.13,107.0,580.0
1059.8314425945282,5.632,1.07,105.0,580.0
1060.8387296199799,5.628,1.03,102.0,580.0
1061.8425571918488,5.632,1.07,110.0,620.0
1062.8495559692383,5.636,1.01,94.0,520.0
1063.8544738292694,5.636,0.99,95.0,520.0
1064.8613667488098,5.632,1.05,108.0,620.0
1065.867660999298,5.632,1.08,93.0,520.0
1066.8726239204407,5.632,0.93,100.0,560.0
1067.879647731781,5.632,1.07,109.0,620.0
1068.8835468292236,5.636,0.95,97.0,560.0
1069.8905410766602,5.636,0.95,95.0,520.0
1070.8975429534912,5.628,1.09,106.0,580.0
1071.902372598648,5.636,0.97,96.0,560.0
1072.9093103408813,5.636,0.93,94.0,520.0
1073.9137711524963,5.628,1.08,107.0,580.0
1074.9198534488678,5.632,0.94,97.0,560.0
1075.9277119636536,5.636,0.94,93.0,520.0
1076.931589126587,5.628,1.04,110.0,620.0
1077.9380543231964,5.628,0.97,93.0,520.0
1078.9433088302612,5.636,0.93,92.0,520.0
1079.9498870372772,5.628,1.08,108.0,620.0
1080.9537019729614,5.636,0.96,96.0,560.0
1081.9613168239594,5.628,0.97,106.0,580.0
1082.9684238433838,5.624,1.06,104.0,580.0
1083.9724173545837,5.632,0.94,94.0,520.0
1084.979428768158,5.632,0.93,95.0,520.0
1085.9839792251587,5.628,1.08,108.0,620.0
1086.9910762310028,5.628,1.07,106.0,580.0
1087.9977209568024,5.628,1.13,107.0,580.0
1089.0030040740967,5.628,1.08,98.0,560.0
1090.0098016262054,5.632,1.05,95.0,520.0
1091.0151076316833,5.628,1.09,105.0,580.0
1092.020399570465,5.628,1.03,103.0,580.0
1093.0276808738708,5.632,0.95,94.0,520.0
1094.0330510139465,5.628,1.06,107.0,580.0
1095.0388062000275,5.632,1.04,96.0,560.0
1096.0430278778076,5.632,0.96,94.0,520.0
1097.0494520664215,5.628,1.07,105.0,580.0
1098.0564169883728,5.628,1.09,107.0,580.0
1099.0609319210052,5.632,0.96,95.0,520.0
1100.0680100917816,5.628,1.04,106.0,580.0
1101.0726063251495,5.632,0.96,94.0,520.0
1102.079193353653,5.636,0.94,92.0,520.0
1100.9173765182495,5.628,0.92,94.0,520.0
1101.9239120483398,5.628,1.06,108.0,620.0
1102.930852651596,5.632,0.94,94.0,520.0
1103.9352083206177,5.628,1.08,106.0,580.0
1104.9424149990082,5.628,1.04,107.0,580.0
1105.9464242458344,5.632,0.9,93.0,520.0
1106.9538478851318,5.624,1.01,109.0,620.0
1107.960429906845,5.624,1.11,109.0,620.0
1108.9644105434418,5.632,0.94,94.0,520.0
1109.971928358078,5.628,0.96,98.0,560.0
1110.9764125347137,5.624,1.04,107.0,580.0
1111.9834053516388,5.624,1.0,97.0,560.0
1112.990211725235,5.624,1.07,112.0,620.0
1113.993947982788,5.624,1.07,104.0,580.0
1115.0014283657074,5.628,0.93,105.0,580.0
1116.0059969425201,5.628,1.02,105.0,580.0
